CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Point Earned,Card_Type_Encoded,Geography_France,Geography_Germany,Geography_Spain,Engagement,Balance_to_Salary,Tenure_per_Age,High_Balance,Low_Balance,Risk_Score,Age_Balance,Tenure_Balance,CustomerCluster
759,1,31,4,98899.91,1,1,1,47832.82,0,0,1,352,4,False,True,False,1,2.0675729013488784,0.125,1,0,0.0,3065897.21,395599.64,0
637,1,60,3,0.0,2,1,1,70174.03,0,0,3,230,3,True,False,False,2,0.0,0.04918032786885246,0,0,0.0,0.0,0.0,3
755,1,40,2,137430.82,2,0,0,176768.59,0,0,1,399,1,False,True,False,0,0.7774573669600071,0.04878048780487805,1,0,0.0,5497232.800000001,274861.64,0
662,0,47,6,0.0,2,1,1,129392.75,0,0,4,629,2,True,False,False,2,0.0,0.125,0,0,0.0,0.0,0.0,4
503,0,37,8,0.0,2,1,1,97893.32,0,0,1,564,4,True,False,False,2,0.0,0.21052631578947367,0,0,0.0,0.0,0.0,4
599,1,39,2,188976.89,2,0,1,176142.09,0,0,3,729,1,False,True,False,2,1.0728600821071097,0.05,1,0,0.0,7370098.710000001,377953.78,1
583,0,40,4,0.0,2,1,0,114093.73,0,0,2,423,4,False,False,True,0,0.0,0.0975609756097561,0,0,0.0,0.0,0.0,4
764,0,48,1,75990.97,1,1,0,158323.81,1,1,2,298,4,False,False,True,0,0.4799688058997197,0.02040816326530612,0,0,0.98,3647566.56,75990.97,0
513,1,29,10,0.0,2,0,1,25514.77,0,0,5,536,2,True,False,False,2,0.0,0.3333333333333333,0,0,0.0,0.0,0.0,3
730,1,62,5,112181.08,1,0,1,61513.87,0,0,4,916,4,False,False,True,1,1.823641665828116,0.07936507936507936,1,0,0.0,6955226.96,560905.4,1
820,1,34,10,97208.46,1,1,1,59553.34,0,0,2,827,2,False,False,True,1,1.6322649197354888,0.2857142857142857,1,0,0.0,3305087.64,972084.6000000001,2
597,0,26,7,0.0,2,1,0,110253.2,0,0,4,235,1,False,False,True,0,0.0,0.25925925925925924,0,0,0.0,0.0,0.0,4
637,1,32,5,0.0,1,0,0,148769.08,0,0,2,491,2,True,False,False,0,0.0,0.15151515151515152,0,0,0.0,0.0,0.0,4
696,1,34,9,150856.79,1,0,1,8236.78,0,0,3,572,2,True,False,False,1,18.312796651525048,0.2571428571428571,1,0,0.0,5129130.86,1357711.11,3
635,0,37,9,146748.07,1,0,1,11407.58,0,0,1,219,1,False,True,False,1,12.862956651923378,0.23684210526315788,1,0,0.0,5429678.59,1320732.6300000001,0
673,0,57,4,0.0,2,1,1,49684.09,0,0,1,428,1,False,False,True,2,0.0,0.06896551724137931,0,0,0.0,0.0,0.0,2
662,1,33,3,0.0,2,0,1,68064.83,0,0,2,603,2,False,False,True,2,0.0,0.08823529411764706,0,0,0.0,0.0,0.0,2
683,1,41,0,148863.17,1,1,1,163911.32,0,0,2,295,2,False,False,True,1,0.9081878043090355,0.0,1,0,0.0,6103389.970000001,0.0,0
850,1,55,6,0.0,1,1,0,944.41,1,1,1,583,4,True,False,False,0,0.0,0.10714285714285714,0,0,0.99,0.0,0.0,2
815,1,28,6,0.0,2,0,1,185547.71,0,0,2,276,1,False,False,True,2,0.0,0.20689655172413793,0,0,0.0,0.0,0.0,4
671,1,34,10,153360.02,1,1,0,140509.86,0,0,4,761,1,False,False,True,0,1.0914460277305256,0.2857142857142857,1,0,0.0,5214240.68,1533600.2,1
601,0,40,3,92055.36,1,0,1,164652.02,1,1,5,543,2,True,False,False,1,0.5590869818239593,0.07317073170731707,0,0,0.95,3682214.4,276166.08,1
709,0,39,9,124723.92,1,1,0,73641.86,0,0,2,526,1,False,True,False,0,1.6936322136321158,0.225,1,0,0.0,4864232.88,1122515.28,0
702,1,28,1,103033.83,1,1,1,40321.87,0,0,2,894,3,False,True,False,1,2.5552206477366317,0.034482758620689655,1,0,0.0,2884947.24,103033.83,2
558,1,40,6,0.0,2,1,0,173844.89,0,0,2,271,3,True,False,False,0,0.0,0.14634146341463414,0,0,0.0,0.0,0.0,4
691,1,40,1,0.0,2,1,1,145613.17,0,0,2,878,4,False,False,True,2,0.0,0.024390243902439025,0,0,0.0,0.0,0.0,4
700,0,30,9,0.0,1,1,1,174971.64,0,0,4,894,4,True,False,False,1,0.0,0.2903225806451613,0,0,0.0,0.0,0.0,4
667,1,33,4,0.0,2,1,1,131834.75,0,0,5,835,4,True,False,False,2,0.0,0.11764705882352941,0,0,0.0,0.0,0.0,4
624,1,54,3,116726.22,1,1,0,110498.1,1,1,5,710,3,False,True,False,0,1.056354486145136,0.05454545454545454,1,0,0.95,6303215.88,350178.66000000003,1
580,0,23,5,113923.81,2,0,0,196241.43,0,0,4,590,3,True,False,False,0,0.5805258832149602,0.20833333333333334,1,0,0.0,2620247.63,569619.05,1
571,0,31,3,0.0,2,1,1,194667.92,0,0,2,492,3,False,False,True,2,0.0,0.09375,0,0,0.0,0.0,0.0,4
561,1,37,5,0.0,2,1,0,83093.25,0,0,5,650,3,True,False,False,0,0.0,0.13157894736842105,0,0,0.0,0.0,0.0,4
529,1,28,9,0.0,2,1,1,52545.24,0,0,2,572,2,True,False,False,2,0.0,0.3103448275862069,0,0,0.0,0.0,0.0,2
670,1,36,7,0.0,2,0,0,59571.5,0,0,2,871,4,True,False,False,0,0.0,0.1891891891891892,0,0,0.0,0.0,0.0,2
666,0,21,1,121827.43,2,1,1,99818.31,0,0,2,516,4,False,True,False,2,1.2204795845613439,0.045454545454545456,1,0,0.0,2558376.03,121827.43,0
628,1,42,7,0.0,2,0,1,172967.87,0,0,2,283,1,False,False,True,2,0.0,0.16279069767441862,0,0,0.0,0.0,0.0,4
577,1,60,10,125389.7,2,1,1,178616.73,0,0,2,309,2,True,False,False,2,0.7020002997462793,0.16393442622950818,1,0,0.0,7523382.0,1253897.0,0
652,0,38,1,103895.31,1,0,1,159649.44,0,0,3,607,1,False,False,True,1,0.6507674516900799,0.02564102564102564,1,0,0.0,3948021.78,103895.31,0
678,1,26,5,111128.04,1,1,0,60941.27,1,1,5,292,1,True,False,False,0,1.823496893043203,0.18518518518518517,1,0,0.95,2889329.04,555640.2,3
692,0,49,9,0.0,2,1,0,178342.63,0,0,1,373,3,False,False,True,0,0.0,0.18,0,0,0.0,0.0,0.0,4
675,1,32,10,0.0,2,1,0,191545.65,0,0,3,610,2,False,False,True,0,0.0,0.30303030303030304,0,0,0.0,0.0,0.0,4
712,1,52,9,0.0,1,1,1,117977.45,1,1,1,294,2,False,False,True,1,0.0,0.16981132075471697,0,0,0.99,0.0,0.0,4
639,0,37,5,151242.48,1,0,1,49637.65,0,0,3,776,2,False,True,False,1,3.046869324608949,0.13157894736842105,1,0,0.0,5595971.760000001,756212.4,1
618,1,48,7,0.0,1,1,0,13921.82,1,1,3,777,3,True,False,False,0,0.0,0.14285714285714285,0,0,0.97,0.0,0.0,2
554,1,39,2,129709.62,1,1,0,173197.12,0,0,1,313,3,True,False,False,0,0.7489089373487425,0.05,1,0,0.0,5058675.18,259419.24,0
533,1,47,9,83347.25,1,1,1,137696.25,0,0,5,418,3,True,False,False,1,0.6052934971468202,0.1875,0,0,0.0,3917320.75,750125.25,3
540,0,28,6,84121.04,1,0,1,80698.54,0,0,3,939,1,False,False,True,1,1.0423980111906461,0.20689655172413793,0,0,0.0,2355389.1199999996,504726.24,1
704,1,33,3,0.0,2,1,0,73018.74,0,0,4,697,2,False,False,True,0,0.0,0.08823529411764706,0,0,0.0,0.0,0.0,4
678,1,43,5,102338.19,1,1,1,79649.62,0,0,3,859,3,True,False,False,1,1.284838586316089,0.11363636363636363,1,0,0.0,4400542.17,511690.95,1
712,0,29,3,87375.78,2,0,0,166194.53,0,0,2,584,1,True,False,False,0,0.5257408547630613,0.1,0,0,0.0,2533897.62,262127.34,0
651,1,44,2,0.0,3,1,0,102530.35,1,1,2,992,2,True,False,False,0,0.0,0.044444444444444446,0,0,0.98,0.0,0.0,2
789,1,51,3,104677.09,1,1,0,74265.38,0,0,1,759,4,False,True,False,0,1.4094815177473305,0.057692307692307696,1,0,0.0,5338531.59,314031.27,2
775,1,32,8,121669.23,1,0,1,125898.39,0,0,3,541,1,False,True,False,1,0.9664004726313606,0.24242424242424243,1,0,0.0,3893415.36,973353.84,0
564,1,40,7,108407.34,1,1,1,83681.2,0,0,1,370,1,False,True,False,1,1.2954647463857307,0.17073170731707318,1,0,0.0,4336293.6,758851.38,0
841,0,33,7,154969.79,2,1,1,99505.75,0,0,3,907,3,False,True,False,2,1.5573796752481617,0.20588235294117646,1,0,0.0,5114003.07,1084788.53,1
850,1,39,0,141829.67,1,1,1,92748.16,0,0,3,520,4,False,False,True,1,1.5291747116631569,0.0,1,0,0.0,5531357.130000001,0.0,0
637,0,63,5,0.0,1,1,0,28092.77,1,1,1,252,3,True,False,False,0,0.0,0.078125,0,0,0.99,0.0,0.0,2
500,1,45,2,109162.82,1,1,1,126145.08,0,0,5,277,3,True,False,False,1,0.8653683095027607,0.043478260869565216,1,0,0.0,4912326.9,218325.64,3
655,1,44,8,87471.63,1,0,1,188593.98,0,0,4,712,1,True,False,False,1,0.46380677788984626,0.17777777777777778,0,0,0.0,3848751.72,699773.04,1
666,0,33,2,147229.65,1,1,1,56410.17,0,0,3,509,1,True,False,False,1,2.6099378899604457,0.058823529411764705,1,0,0.0,4858578.45,294459.3,3
658,0,24,2,0.0,2,1,1,84694.49,0,0,3,698,3,True,False,False,2,0.0,0.08,0,0,0.0,0.0,0.0,4
749,1,66,6,182532.23,2,1,1,195429.92,0,0,2,283,2,False,True,False,2,0.9339987244597733,0.08955223880597014,1,0,0.0,12047127.180000002,1095193.3800000001,0
654,1,32,6,0.0,2,1,1,137898.57,0,0,5,311,1,True,False,False,2,0.0,0.18181818181818182,0,0,0.0,0.0,0.0,4
623,0,39,1,160903.2,1,0,0,78774.36,0,0,5,633,3,True,False,False,0,2.0425574697468853,0.025,1,0,0.0,6275224.800000001,160903.2,1
761,0,33,6,138053.79,2,1,0,148779.41,0,0,1,985,3,True,False,False,0,0.9279030081984584,0.17647058823529413,1,0,0.0,4555775.07,828322.74,0
627,1,44,6,153548.12,1,0,0,35300.08,1,1,2,740,4,True,False,False,0,4.349672021365918,0.13333333333333333,1,0,0.98,6756117.279999999,921288.72,2
757,1,31,8,149085.9,2,1,1,197077.36,0,0,2,376,1,False,True,False,2,0.7564803157485175,0.25,1,0,0.0,4621662.899999999,1192687.2,0
695,0,53,8,95231.91,1,0,0,70140.8,1,1,4,402,1,False,True,False,0,1.3577055336475539,0.14814814814814814,0,0,0.96,5047291.23,761855.28,3
726,1,34,3,0.0,2,1,0,196288.46,0,0,3,544,3,True,False,False,0,0.0,0.08571428571428572,0,0,0.0,0.0,0.0,4
587,1,41,8,85109.21,1,1,0,1557.82,0,0,4,318,2,False,False,True,0,54.598484751286236,0.19047619047619047,0,0,0.0,3489477.6100000003,680873.68,3
605,0,43,8,125338.8,2,1,0,23970.13,0,0,2,998,1,False,True,False,0,5.228739738176715,0.18181818181818182,1,0,0.0,5389568.4,1002710.4,2
850,1,62,5,0.0,2,1,1,180243.56,0,0,5,324,2,False,False,True,2,0.0,0.07936507936507936,0,0,0.0,0.0,0.0,4
850,0,38,0,106831.69,1,0,1,148977.72,0,0,1,658,1,True,False,False,1,0.7170936224985689,0.0,1,0,0.0,4059604.22,0.0,0
751,1,29,3,159597.45,1,1,0,39934.41,0,0,5,791,3,True,False,False,0,3.9963894198156473,0.1,1,0,0.0,4628326.050000001,478792.35000000003,1
627,0,37,7,147361.57,1,1,1,133031.96,0,0,1,916,4,False,True,False,1,1.1077072178203058,0.18421052631578946,1,0,0.0,5452378.09,1031530.99,0
736,1,43,4,176134.54,1,1,1,52856.88,0,0,2,266,2,True,False,False,1,3.332228610001007,0.09090909090909091,1,0,0.0,7573785.220000001,704538.16,0
652,0,74,5,0.0,2,1,1,937.15,0,0,5,286,2,True,False,False,2,0.0,0.06666666666666667,0,0,0.0,0.0,0.0,3
627,0,35,7,0.0,2,0,1,193022.44,0,0,1,978,2,True,False,False,2,0.0,0.19444444444444445,0,0,0.0,0.0,0.0,4
636,1,34,1,84055.43,1,0,0,37490.84,0,0,2,934,4,True,False,False,0,2.241965985131698,0.02857142857142857,0,0,0.0,2857884.6199999996,84055.43,2
775,1,60,7,0.0,2,1,1,111558.7,0,0,1,830,1,True,False,False,2,0.0,0.11475409836065574,0,0,0.0,0.0,0.0,2
850,0,45,5,174088.3,4,1,0,5669.31,1,1,1,240,2,False,False,True,0,30.701725302496683,0.10869565217391304,1,0,0.99,7833973.499999999,870441.5,0
850,1,34,8,199229.14,1,0,0,68106.29,0,0,3,850,1,False,False,True,0,2.9252248914910584,0.22857142857142856,1,0,0.0,6773790.760000001,1593833.12,1
516,1,37,8,0.0,1,1,0,101834.58,0,0,3,703,3,True,False,False,0,0.0,0.21052631578947367,0,0,0.0,0.0,0.0,4
513,0,42,10,0.0,2,0,1,73151.25,0,0,5,809,4,False,False,True,2,0.0,0.23255813953488372,0,0,0.0,0.0,0.0,4
673,0,69,3,78833.15,2,1,1,37196.15,0,0,1,795,1,False,True,False,2,2.1193330671839106,0.04285714285714286,0,0,0.0,5439487.35,236499.44999999998,2
564,0,27,6,0.0,1,0,0,7819.76,0,0,5,602,3,True,False,False,0,0.0,0.21428571428571427,0,0,0.0,0.0,0.0,3
636,0,35,2,0.0,2,1,1,23129.46,0,0,5,798,4,True,False,False,2,0.0,0.05555555555555555,0,0,0.0,0.0,0.0,2
712,1,29,3,102540.61,1,1,1,189680.79,0,0,1,415,3,True,False,False,1,0.5405928001839291,0.1,1,0,0.0,2973677.69,307621.83,0
568,1,51,4,0.0,3,1,1,66586.56,0,0,2,573,1,True,False,False,3,0.0,0.07692307692307693,0,0,0.0,0.0,0.0,2
741,1,43,0,0.0,2,1,1,2920.63,1,1,1,242,1,False,False,True,2,0.0,0.0,0,0,0.99,0.0,0.0,2
754,0,39,8,129401.87,1,1,1,87684.93,0,0,2,591,2,False,True,False,1,1.475742687566865,0.2,1,0,0.0,5046672.93,1035214.96,0
709,0,32,7,0.0,2,1,1,199418.02,0,0,5,529,2,True,False,False,2,0.0,0.21212121212121213,0,0,0.0,0.0,0.0,4
510,0,32,1,0.0,2,0,1,28515.17,0,0,4,523,1,True,False,False,2,0.0,0.030303030303030304,0,0,0.0,0.0,0.0,3
716,1,33,2,0.0,2,1,1,92916.53,0,0,1,531,3,False,False,True,2,0.0,0.058823529411764705,0,0,0.0,0.0,0.0,2
607,1,36,10,106702.94,2,0,0,198313.69,0,0,1,519,1,False,True,False,0,0.5380485933745,0.2702702702702703,1,0,0.0,3841305.84,1067029.4,0
656,1,26,4,139584.57,1,1,0,36308.93,0,0,4,641,1,False,False,True,0,3.8442533488772908,0.14814814814814814,1,0,0.0,3629198.8200000003,558338.28,3
550,1,52,5,121016.23,1,1,1,41730.37,1,1,3,592,4,False,True,False,1,2.8998863444933627,0.09433962264150944,1,0,0.97,6292843.96,605081.15,3
486,1,26,2,0.0,2,1,1,31399.4,0,0,4,551,3,True,False,False,2,0.0,0.07407407407407407,0,0,0.0,0.0,0.0,3
598,1,59,8,118210.42,2,0,0,60192.14,1,1,4,622,4,False,True,False,0,1.96385202699178,0.13333333333333333,1,0,0.96,6974414.78,945683.36,3
675,1,35,8,0.0,2,1,0,29062.25,0,0,2,329,3,False,False,True,0,0.0,0.2222222222222222,0,0,0.0,0.0,0.0,2
755,0,29,4,148654.84,2,1,1,28805.09,0,0,1,519,2,True,False,False,2,5.160535150726808,0.13333333333333333,1,0,0.0,4310990.36,594619.36,0
656,1,32,5,136963.12,1,1,0,133814.28,0,0,1,995,2,False,False,True,0,1.023523770977425,0.15151515151515152,1,0,0.0,4382819.84,684815.6,0
644,1,47,9,137774.11,2,1,0,151902.78,0,0,5,499,1,False,True,False,0,0.906982762377605,0.1875,1,0,0.0,6475383.169999999,1239966.9899999998,1
598,0,32,4,111156.52,1,1,1,167376.26,0,0,1,219,1,True,False,False,1,0.6641076571572506,0.12121212121212122,1,0,0.0,3557008.64,444626.08,0
850,0,31,3,121237.65,1,1,1,31022.56,0,0,3,610,3,False,False,True,1,3.907921914828601,0.09375,1,0,0.0,3758367.15,363712.94999999995,2
679,1,36,1,97234.58,1,1,0,188997.08,0,0,1,597,4,True,False,False,0,0.5144739036502382,0.02702702702702703,1,0,0.0,3500444.88,97234.58,0
632,1,60,2,0.0,2,0,1,2085.32,0,0,4,350,1,True,False,False,2,0.0,0.03278688524590164,0,0,0.0,0.0,0.0,3
550,1,45,0,0.0,2,0,1,70399.71,0,0,1,733,1,False,False,True,2,0.0,0.0,0,0,0.0,0.0,0.0,2
572,0,54,9,97382.53,1,1,1,195771.95,0,0,3,316,2,False,True,False,1,0.4974258701214851,0.16363636363636364,1,0,0.0,5258656.62,876442.77,0
626,0,47,2,103108.8,1,0,1,166475.44,1,1,3,279,2,False,True,False,1,0.6193597124013465,0.041666666666666664,1,0,0.97,4846113.600000001,206217.6,0
625,0,57,7,0.0,1,0,0,84106.17,1,1,1,674,1,False,False,True,0,0.0,0.1206896551724138,0,0,0.99,0.0,0.0,2
515,0,58,2,131852.81,1,1,0,81436.68,1,1,1,929,1,True,False,False,0,1.6190639271649194,0.03389830508474576,1,0,0.99,7647462.9799999995,263705.62,2
612,1,35,1,0.0,1,1,1,83256.26,1,1,1,298,1,False,False,True,1,0.0,0.027777777777777776,0,0,0.99,0.0,0.0,4
628,0,39,8,107553.33,1,1,0,117523.41,0,0,4,256,4,False,False,True,0,0.9151573702858836,0.2,1,0,0.0,4194579.87,860426.64,3
529,0,43,5,0.0,2,0,0,79476.63,0,0,4,400,2,False,False,True,0,0.0,0.11363636363636363,0,0,0.0,0.0,0.0,3
668,0,46,7,161806.09,1,1,1,173052.19,0,0,4,794,2,False,True,False,1,0.935007843542208,0.14893617021276595,1,0,0.0,7443080.14,1132642.63,1
526,1,30,9,0.0,2,0,0,100995.68,0,0,1,518,3,True,False,False,0,0.0,0.2903225806451613,0,0,0.0,0.0,0.0,4
791,0,52,7,0.0,1,1,1,122782.5,0,0,2,450,4,True,False,False,1,0.0,0.1320754716981132,0,0,0.0,0.0,0.0,4
573,1,27,2,128243.03,1,1,1,11631.34,0,0,2,383,4,True,False,False,1,11.02469752431583,0.07142857142857142,1,0,0.0,3462561.81,256486.06,3
565,0,38,5,126645.13,1,1,1,168303.55,0,0,1,366,4,True,False,False,1,0.752475972871797,0.1282051282051282,1,0,0.0,4812514.94,633225.65,0
604,0,47,8,62094.71,3,0,0,9308.1,1,1,5,430,3,True,False,False,0,6.670323661793299,0.16666666666666666,0,0,0.95,2918451.37,496757.68,3
656,1,37,7,112291.34,1,1,0,153157.97,0,0,5,722,1,True,False,False,0,0.7331685502977723,0.18421052631578946,1,0,0.0,4154779.58,786039.38,1
447,0,44,5,89188.83,1,1,1,75408.24,0,0,1,909,3,True,False,False,1,1.1827307900198967,0.1111111111111111,0,0,0.0,3924308.52,445944.15,2
682,1,55,9,0.0,1,1,0,153356.8,1,1,5,294,4,True,False,False,0,0.0,0.16071428571428573,0,0,0.95,0.0,0.0,4
437,1,28,2,109161.25,1,1,0,152987.42,0,0,1,811,2,False,False,True,0,0.7135262263640607,0.06896551724137931,1,0,0.0,3056515.0,218322.5,0
792,1,47,0,0.0,1,1,1,5557.88,1,1,4,445,4,False,False,True,1,0.0,0.0,0,0,0.96,0.0,0.0,3
627,0,25,4,0.0,1,1,1,194313.93,0,0,5,992,1,False,False,True,1,0.0,0.15384615384615385,0,0,0.0,0.0,0.0,4
767,0,34,8,0.0,2,1,0,94767.77,0,0,1,911,2,True,False,False,0,0.0,0.22857142857142856,0,0,0.0,0.0,0.0,2
686,1,26,7,0.0,2,1,0,1540.89,0,0,3,414,4,True,False,False,0,0.0,0.25925925925925924,0,0,0.0,0.0,0.0,2
789,0,53,1,158271.74,1,1,1,5036.39,1,1,1,296,1,True,False,False,1,31.41939377336279,0.018518518518518517,1,0,0.99,8388402.22,158271.74,0
794,1,56,9,96951.21,1,1,1,71776.76,0,0,2,694,3,True,False,False,1,1.3507137865544985,0.15789473684210525,0,0,0.0,5429267.760000001,872560.89,2
587,1,35,5,121863.61,1,1,1,23481.69,1,1,2,260,4,False,True,False,1,5.189508101499445,0.1388888888888889,1,0,0.98,4265226.35,609318.05,3
589,0,19,9,83495.11,1,1,1,143022.31,1,1,4,747,2,False,True,False,1,0.5837867267929963,0.45,0,0,0.96,1586407.09,751455.99,1
543,0,25,1,146566.01,1,0,1,161407.48,0,0,3,706,3,False,True,False,1,0.9080440507214986,0.038461538461538464,1,0,0.0,3664150.25,146566.01,1
589,0,45,1,0.0,1,0,0,125939.22,1,1,4,300,1,False,False,True,0,0.0,0.021739130434782608,0,0,0.96,0.0,0.0,4
701,1,23,5,186101.18,2,1,1,76611.33,0,0,4,908,1,False,True,False,2,2.429128313941111,0.20833333333333334,1,0,0.0,4280327.14,930505.8999999999,1
850,1,40,6,0.0,1,1,0,136985.08,1,1,1,268,4,True,False,False,0,0.0,0.14634146341463414,0,0,0.99,0.0,0.0,4
726,0,51,8,107494.86,2,1,0,140937.91,1,1,2,794,3,False,True,False,0,0.762705345174019,0.15384615384615385,1,0,0.98,5482237.86,859958.88,0
767,1,47,2,0.0,1,1,0,48161.18,1,1,3,580,2,False,False,True,0,0.0,0.041666666666666664,0,0,0.97,0.0,0.0,2
648,1,36,8,146943.38,2,1,1,130041.45,0,0,3,780,2,False,False,True,2,1.1299647153679433,0.21621621621621623,1,0,0.0,5289961.68,1175547.04,1
651,0,36,8,0.0,2,1,0,91652.43,0,0,3,823,1,False,False,True,0,0.0,0.21621621621621623,0,0,0.0,0.0,0.0,2
633,0,36,6,125130.28,1,0,0,125961.48,0,0,5,465,2,True,False,False,0,0.993393270758086,0.16216216216216217,1,0,0.0,4504690.08,750781.6799999999,3
740,0,37,9,0.0,2,1,1,73225.31,0,0,3,658,3,True,False,False,2,0.0,0.23684210526315788,0,0,0.0,0.0,0.0,2
592,0,34,9,0.0,2,1,1,20460.2,0,0,4,813,4,True,False,False,2,0.0,0.2571428571428571,0,0,0.0,0.0,0.0,2
670,0,41,10,0.0,3,1,0,81602.02,0,0,4,378,4,True,False,False,0,0.0,0.23809523809523808,0,0,0.0,0.0,0.0,3
628,1,36,3,0.0,2,1,1,8742.91,0,0,4,276,3,True,False,False,2,0.0,0.08108108108108109,0,0,0.0,0.0,0.0,3
745,1,47,5,0.0,2,0,0,145789.71,0,0,1,637,3,True,False,False,0,0.0,0.10416666666666667,0,0,0.0,0.0,0.0,4
705,1,32,3,0.0,2,0,0,129576.99,0,0,2,789,4,True,False,False,0,0.0,0.09090909090909091,0,0,0.0,0.0,0.0,4
559,0,42,7,0.0,2,1,1,190040.29,0,0,3,822,4,True,False,False,2,0.0,0.16279069767441862,0,0,0.0,0.0,0.0,4
595,1,29,6,150685.79,1,1,0,87771.06,0,0,4,480,1,True,False,False,0,1.7167853870582508,0.2,1,0,0.0,4369887.91,904114.74,3
492,1,35,4,141359.37,2,1,0,39519.53,0,0,3,807,3,True,False,False,0,3.5768591666154275,0.1111111111111111,1,0,0.0,4947577.95,565437.48,1
498,0,29,9,0.0,1,1,0,190035.83,0,0,4,505,2,True,False,False,0,0.0,0.3,0,0,0.0,0.0,0.0,4
655,0,39,6,94631.26,2,1,1,148948.52,0,0,5,315,3,True,False,False,2,0.6353243702967287,0.15,0,0,0.0,3690619.1399999997,567787.5599999999,3
636,0,39,3,118336.14,1,1,0,184691.77,0,0,3,349,2,True,False,False,0,0.6407188543438923,0.075,1,0,0.0,4615109.46,355008.42,0
634,0,45,2,0.0,1,1,1,143458.31,0,0,3,863,4,True,False,False,1,0.0,0.043478260869565216,0,0,0.0,0.0,0.0,4
793,1,63,0,0.0,2,0,1,27166.75,0,0,1,529,2,False,False,True,2,0.0,0.0,0,0,0.0,0.0,0.0,2
526,1,50,5,124233.24,1,0,1,159456.87,1,1,5,577,1,False,True,False,1,0.7790975760556692,0.09803921568627451,1,0,0.95,6211662.0,621166.2000000001,1
768,0,26,5,51116.26,1,1,1,70454.79,1,1,4,992,3,True,False,False,1,0.7255082939244597,0.18518518518518517,0,0,0.96,1329022.76,255581.30000000002,2
540,1,64,1,91869.69,1,0,1,95421.0,0,0,5,466,1,False,True,False,1,0.9627726310494436,0.015384615384615385,0,0,0.0,5879660.16,91869.69,3
732,0,34,8,122338.43,2,1,0,187985.85,0,0,1,254,3,True,False,False,0,0.6507818499006712,0.22857142857142856,1,0,0.0,4159506.6199999996,978707.44,0
617,0,30,8,0.0,1,1,1,92621.9,0,0,3,829,2,True,False,False,1,0.0,0.25806451612903225,0,0,0.0,0.0,0.0,4
637,0,54,5,0.0,1,0,1,150836.98,0,0,2,259,3,False,False,True,1,0.0,0.09090909090909091,0,0,0.0,0.0,0.0,4
573,1,26,8,86270.93,2,1,1,90177.3,0,0,5,430,2,True,False,False,2,0.9566706180977019,0.2962962962962963,0,0,0.0,2243044.1799999997,690167.44,3
531,1,44,3,0.0,2,1,1,34416.79,0,0,5,924,3,True,False,False,2,0.0,0.06666666666666667,0,0,0.0,0.0,0.0,2
489,0,38,5,117289.92,1,0,0,85231.88,0,0,2,655,2,True,False,False,0,1.3761111908925288,0.1282051282051282,1,0,0.0,4457016.96,586449.6,0
601,1,35,2,0.0,2,1,1,118983.18,0,0,5,552,3,True,False,False,2,0.0,0.05555555555555555,0,0,0.0,0.0,0.0,4
452,1,33,7,153663.27,1,1,0,111868.23,0,0,4,294,1,False,True,False,0,1.3735972796094154,0.20588235294117646,1,0,0.0,5070887.909999999,1075642.89,3
728,0,29,1,0.0,1,1,1,83056.22,0,0,2,300,3,False,False,True,1,0.0,0.03333333333333333,0,0,0.0,0.0,0.0,4
590,0,27,8,123599.49,2,1,0,1676.92,0,0,1,971,1,False,True,False,0,73.66232597501669,0.2857142857142857,1,0,0.0,3337186.23,988795.92,2
490,1,29,4,0.0,2,1,0,32089.57,0,0,4,824,1,True,False,False,0,0.0,0.13333333333333333,0,0,0.0,0.0,0.0,2
596,0,76,9,134208.25,1,1,1,13455.43,0,0,5,374,4,False,False,True,1,9.973540530437864,0.11688311688311688,1,0,0.0,10199827.0,1207874.25,3
635,1,29,1,0.0,1,0,1,24865.54,0,0,1,798,2,True,False,False,1,0.0,0.03333333333333333,0,0,0.0,0.0,0.0,2
782,1,35,7,98556.89,2,1,0,117644.36,0,0,2,625,4,False,True,False,0,0.83774566204736,0.19444444444444445,1,0,0.0,3449491.15,689898.23,0
790,0,37,3,0.0,3,0,0,98897.32,0,0,3,772,3,False,False,True,0,0.0,0.07894736842105263,0,0,0.0,0.0,0.0,4
587,1,40,2,0.0,4,0,1,106174.7,1,1,2,826,3,True,False,False,4,0.0,0.04878048780487805,0,0,0.98,0.0,0.0,4
794,0,46,8,134593.79,1,1,1,46386.37,0,0,4,351,4,False,False,True,1,2.901518020961309,0.1702127659574468,1,0,0.0,6191314.340000001,1076750.32,3
515,1,41,8,0.0,2,1,1,185054.14,0,0,5,547,4,True,False,False,2,0.0,0.19047619047619047,0,0,0.0,0.0,0.0,4
746,1,24,10,68781.82,1,0,1,47997.39,0,0,1,282,1,False,False,True,1,1.4330026486305063,0.4,0,0,0.0,1650763.6800000002,687818.2000000001,0
667,0,56,8,137464.04,1,1,0,130846.79,1,1,3,235,3,False,True,False,0,1.0505644764806499,0.14035087719298245,1,0,0.97,7697986.24,1099712.32,0
709,1,32,4,147307.91,1,0,1,40861.55,0,0,4,556,3,True,False,False,1,3.604961266489732,0.12121212121212122,1,0,0.0,4713853.12,589231.64,3
